Departure Airport,Departure Time,Arrival Airport,Arrival Time,Carrier Code,Flight Number,Price (VND),Duration
SGN,2024-11-01 10:55:00,DIN,2024-11-01 12:55:00,W2,4298,3654000.00,PT2H
DIN,2024-11-01 14:10:00,HAN,2024-11-01 15:00:00,W2,4598,3654000.00,PT50M
SGN,2024-11-01 15:10:00,BMV,2024-11-01 16:10:00,W2,4354,3654000.00,PT1H
BMV,2024-11-01 17:55:00,HAN,2024-11-01 19:40:00,W2,4496,3654000.00,PT1H45M
SGN,2024-11-01 06:25:00,PQC,2024-11-01 07:25:00,W2,4321,3654000.00,PT1H
PQC,2024-11-01 09:55:00,HAN,2024-11-01 12:00:00,W2,4452,3654000.00,PT2H5M
SGN,2024-11-01 09:55:00,PQC,2024-11-01 10:55:00,W2,4323,3654000.00,PT1H
PQC,2024-11-01 14:10:00,HAN,2024-11-01 16:15:00,W2,4456,3654000.00,PT2H5M
PQC,2024-11-01 13:15:00,HAN,2024-11-01 15:20:00,W2,4454,3654000.00,PT2H5M
SGN,2024-11-01 16:10:00,PQC,2024-11-01 17:10:00,W2,4327,3654000.00,PT1H
PQC,2024-11-02 07:15:00,HAN,2024-11-02 09:20:00,W2,4450,3654000.00,PT2H5M
SGN,2024-11-01 14:20:00,PQC,2024-11-01 15:20:00,W2,4329,3654000.00,PT1H
PQC,2024-11-02 09:55:00,HAN,2024-11-02 12:00:00,W2,4452,3654000.00,PT2H5M
SGN,2024-11-01 19:00:00,DLI,2024-11-01 19:55:00,W2,4368,3654000.00,PT55M
DLI,2024-11-01 22:50:00,HAN,2024-11-02 00:40:00,W2,4402,3654000.00,PT1H50M
SGN,2024-11-01 06:15:00,DLI,2024-11-01 07:10:00,W2,4364,3654000.00,PT55M
DLI,2024-11-01 10:20:00,HAN,2024-11-01 12:10:00,W2,4406,3654000.00,PT1H50M
DLI,2024-11-01 12:25:00,HAN,2024-11-01 14:15:00,W2,4408,3654000.00,PT1H50M
SGN,2024-11-01 07:45:00,CXR,2024-11-01 08:55:00,W2,4604,3654000.00,PT1H10M
CXR,2024-11-01 11:55:00,HAN,2024-11-01 13:45:00,W2,4776,3654000.00,PT1H50M
SGN,2024-11-01 20:30:00,HUI,2024-11-01 21:55:00,A1,4310,4388000.00,PT1H25M
HUI,2024-11-01 22:45:00,HAN,2024-11-02 00:01:00,A1,2568,4388000.00,PT1H16M
SGN,2024-11-01 16:35:00,DAD,2024-11-01 17:55:00,A1,4632,4388000.00,PT1H20M
DAD,2024-11-01 20:40:00,HAN,2024-11-01 22:00:00,A1,2522,4388000.00,PT1H20M
SGN,2024-11-01 19:05:00,DAD,2024-11-01 20:25:00,A1,4634,4388000.00,PT1H20M
DAD,2024-11-01 23:15:00,HAN,2024-11-02 00:35:00,A1,2524,4388000.00,PT1H20M
DAD,2024-11-01 21:40:00,HAN,2024-11-01 23:00:00,A1,2520,4388000.00,PT1H20M
SGN,2024-11-01 14:30:00,DAD,2024-11-01 15:50:00,A1,4630,4388000.00,PT1H20M
SGN,2024-11-01 10:45:00,DAD,2024-11-01 12:05:00,A1,4626,4388000.00,PT1H20M
DAD,2024-11-01 17:25:00,HAN,2024-11-01 18:45:00,A1,2516,4388000.00,PT1H20M
DAD,2024-11-02 06:20:00,HAN,2024-11-02 07:40:00,A1,2514,4388000.00,PT1H20M
SGN,2024-11-01 07:00:00,UIH,2024-11-01 08:15:00,VN,1392,4519000.00,PT1H15M
UIH,2024-11-01 09:15:00,HAN,2024-11-01 10:55:00,VN,1620,4519000.00,PT1H40M
SGN,2024-11-01 06:55:00,DLI,2024-11-01 08:00:00,VN,1380,4543000.00,PT1H5M
DLI,2024-11-01 09:45:00,HAN,2024-11-01 11:45:00,QH,1422,4543000.00,PT2H
SGN,2024-11-01 05:00:00,HAN,2024-11-01 07:15:00,VN,204,4607000.00,PT2H15M
SGN,2024-11-01 06:00:00,HAN,2024-11-01 08:15:00,VN,206,4607000.00,PT2H15M
SGN,2024-11-01 15:35:00,HUI,2024-11-01 17:05:00,VN,1374,4788000.00,PT1H30M
HUI,2024-11-01 18:30:00,HAN,2024-11-01 19:50:00,VN,1544,4788000.00,PT1H20M
SGN,2024-11-01 20:45:00,HAN,2024-11-01 22:50:00,VN,256,4877000.00,PT2H5M
SGN,2024-11-01 17:00:00,HAN,2024-11-01 19:10:00,VN,254,4877000.00,PT2H10M
SGN,2024-11-01 19:00:00,HAN,2024-11-01 21:15:00,VN,258,4877000.00,PT2H15M
SGN,2024-11-01 19:30:00,HAN,2024-11-01 21:45:00,VN,262,4877000.00,PT2H15M
SGN,2024-11-01 20:00:00,HAN,2024-11-01 22:15:00,VN,220,4877000.00,PT2H15M
SGN,2024-11-01 22:00:00,HAN,2024-11-02 00:15:00,VN,224,4877000.00,PT2H15M
SGN,2024-11-01 23:00:00,HAN,2024-11-02 01:15:00,VN,270,4877000.00,PT2H15M
SGN,2024-11-01 21:00:00,HAN,2024-11-01 23:20:00,VN,260,4877000.00,PT2H20M
SGN,2024-11-01 16:40:00,HAN,2024-11-01 19:10:00,VN,252,4877000.00,PT2H30M
SGN,2024-11-01 12:15:00,CXR,2024-11-01 13:30:00,VN,1344,4923000.00,PT1H15M
CXR,2024-11-01 14:40:00,HAN,2024-11-01 16:40:00,VN,1556,4923000.00,PT2H
CXR,2024-11-01 15:40:00,HAN,2024-11-01 17:35:00,VN,1558,4923000.00,PT1H55M
SGN,2024-11-01 18:00:00,HAN,2024-11-01 20:15:00,VN,218,5414000.00,PT2H15M
SGN,2024-11-01 17:35:00,DAD,2024-11-01 19:05:00,VN,142,5864000.00,PT1H30M
DAD,2024-11-01 19:50:00,HAN,2024-11-01 21:20:00,VN,190,5864000.00,PT1H30M
SGN,2024-11-01 16:00:00,DAD,2024-11-01 17:35:00,VN,138,6133000.00,PT1H35M
DAD,2024-11-01 18:25:00,HAN,2024-11-01 19:55:00,VN,182,6133000.00,PT1H30M
SGN,2024-11-01 13:10:00,DAD,2024-11-01 14:40:00,VN,130,6133000.00,PT1H30M
DAD,2024-11-01 15:50:00,HAN,2024-11-01 17:15:00,VN,174,6133000.00,PT1H25M
SGN,2024-11-01 15:15:00,DAD,2024-11-01 16:45:00,VN,134,6133000.00,PT1H30M
SGN,2024-11-01 06:00:00,DAD,2024-11-01 07:30:00,VN,106,6133000.00,PT1H30M
DAD,2024-11-01 08:35:00,HAN,2024-11-01 10:05:00,VN,158,6133000.00,PT1H30M
DAD,2024-11-01 17:30:00,HAN,2024-11-01 19:00:00,VN,178,6402000.00,PT1H30M
SGN,2024-11-01 08:00:00,HAN,2024-11-01 10:10:00,VN,208,7029000.00,PT2H10M
SGN,2024-11-01 10:00:00,HAN,2024-11-01 12:10:00,VN,210,7029000.00,PT2H10M
SGN,2024-11-01 12:00:00,HAN,2024-11-01 14:10:00,VN,212,7029000.00,PT2H10M
SGN,2024-11-01 16:00:00,HAN,2024-11-01 18:10:00,VN,216,7029000.00,PT2H10M
SGN,2024-11-01 07:00:00,HAN,2024-11-01 09:15:00,VN,240,7029000.00,PT2H15M
SGN,2024-11-01 11:00:00,HAN,2024-11-01 13:15:00,VN,246,7029000.00,PT2H15M
SGN,2024-11-01 13:00:00,HAN,2024-11-01 15:15:00,VN,248,7029000.00,PT2H15M
SGN,2024-11-01 14:00:00,HAN,2024-11-01 16:15:00,VN,214,7029000.00,PT2H15M
SGN,2024-11-01 15:00:00,HAN,2024-11-01 17:15:00,VN,250,7029000.00,PT2H15M
