Departure Airport,Departure Time,Arrival Airport,Arrival Time,Carrier Code,Flight Number,Price (VND),Duration
SGN,2024-09-19 18:15:00,HAN,2024-09-19 20:25:00,VJ,152,1535000.0,PT2H10M
SGN,2024-09-19 19:40:00,HAN,2024-09-19 21:50:00,VJ,156,1535000.0,PT2H10M
SGN,2024-09-19 20:15:00,HAN,2024-09-19 22:25:00,VJ,166,1535000.0,PT2H10M
SGN,2024-09-19 20:40:00,HAN,2024-09-19 22:50:00,VJ,158,1535000.0,PT2H10M
SGN,2024-09-19 21:55:00,HAN,2024-09-20 00:05:00,VJ,160,1535000.0,PT2H10M
SGN,2024-09-19 22:45:00,HAN,2024-09-20 00:55:00,VJ,162,1535000.0,PT2H10M
SGN,2024-09-19 23:00:00,HAN,2024-09-20 01:10:00,VJ,164,1535000.0,PT2H10M
SGN,2024-09-19 05:25:00,HAN,2024-09-19 07:35:00,W2,4198,2022000.0,PT2H10M
SGN,2024-09-19 06:00:00,HAN,2024-09-19 08:10:00,W2,4120,2022000.0,PT2H10M
SGN,2024-09-19 08:10:00,HAN,2024-09-19 10:20:00,W2,4124,2022000.0,PT2H10M
SGN,2024-09-19 08:45:00,HAN,2024-09-19 10:55:00,W2,4126,2022000.0,PT2H10M
SGN,2024-09-19 11:00:00,HAN,2024-09-19 13:10:00,W2,4132,2022000.0,PT2H10M
SGN,2024-09-19 12:30:00,HAN,2024-09-19 14:40:00,W2,4134,2022000.0,PT2H10M
SGN,2024-09-19 13:50:00,HAN,2024-09-19 16:00:00,W2,4138,2022000.0,PT2H10M
SGN,2024-09-19 14:40:00,HAN,2024-09-19 16:50:00,W2,4140,2022000.0,PT2H10M
SGN,2024-09-19 15:30:00,HAN,2024-09-19 17:40:00,W2,4142,2022000.0,PT2H10M
SGN,2024-09-19 16:45:00,HAN,2024-09-19 18:55:00,W2,4148,2022000.0,PT2H10M
SGN,2024-09-19 17:40:00,HAN,2024-09-19 19:50:00,W2,4150,2022000.0,PT2H10M
SGN,2024-09-19 18:15:00,HAN,2024-09-19 20:25:00,W2,4152,2022000.0,PT2H10M
SGN,2024-09-19 20:15:00,HAN,2024-09-19 22:25:00,W2,4166,2022000.0,PT2H10M
SGN,2024-09-19 20:40:00,HAN,2024-09-19 22:50:00,W2,4158,2022000.0,PT2H10M
SGN,2024-09-19 21:55:00,HAN,2024-09-20 00:05:00,W2,4160,2022000.0,PT2H10M
SGN,2024-09-19 22:45:00,HAN,2024-09-20 00:55:00,W2,4162,2022000.0,PT2H10M
SGN,2024-09-19 05:50:00,HAN,2024-09-19 08:00:00,QH,202,2080000.0,PT2H10M
SGN,2024-09-19 07:50:00,HAN,2024-09-19 10:00:00,QH,204,2080000.0,PT2H10M
SGN,2024-09-19 10:40:00,HAN,2024-09-19 12:50:00,QH,224,2080000.0,PT2H10M
SGN,2024-09-19 13:30:00,HAN,2024-09-19 15:40:00,QH,242,2080000.0,PT2H10M
SGN,2024-09-19 14:20:00,HAN,2024-09-19 16:30:00,QH,254,2080000.0,PT2H10M
SGN,2024-09-19 16:00:00,HAN,2024-09-19 18:10:00,QH,244,2080000.0,PT2H10M
SGN,2024-09-19 18:35:00,HAN,2024-09-19 20:45:00,QH,252,2080000.0,PT2H10M
SGN,2024-09-19 19:30:00,HAN,2024-09-19 21:40:00,QH,262,2080000.0,PT2H10M
SGN,2024-09-19 20:40:00,HAN,2024-09-19 22:50:00,QH,278,2080000.0,PT2H10M
SGN,2024-09-19 21:40:00,HAN,2024-09-19 23:50:00,QH,286,2080000.0,PT2H10M
SGN,2024-09-19 22:05:00,HAN,2024-09-20 00:15:00,QH,290,2080000.0,PT2H10M
SGN,2024-09-19 11:10:00,HUI,2024-09-19 12:35:00,VJ,304,2310000.0,PT1H25M
HUI,2024-09-19 13:30:00,HAN,2024-09-19 14:45:00,VJ,566,2310000.0,PT1H15M
SGN,2024-09-19 18:00:00,DAD,2024-09-19 19:20:00,VJ,638,2310000.0,PT1H20M
DAD,2024-09-19 21:25:00,HAN,2024-09-19 22:45:00,VJ,510,2310000.0,PT1H20M
SGN,2024-09-19 07:00:00,DAD,2024-09-19 08:20:00,VJ,622,2310000.0,PT1H20M
DAD,2024-09-19 10:55:00,HAN,2024-09-19 12:15:00,VJ,508,2310000.0,PT1H20M
DAD,2024-09-19 22:15:00,HAN,2024-09-19 23:35:00,VJ,530,2310000.0,PT1H20M
SGN,2024-09-19 16:15:00,DAD,2024-09-19 17:35:00,VJ,634,2310000.0,PT1H20M
DAD,2024-09-19 20:40:00,HAN,2024-09-19 22:00:00,VJ,524,2310000.0,PT1H20M
SGN,2024-09-19 15:40:00,DAD,2024-09-19 17:00:00,VJ,632,2310000.0,PT1H20M
SGN,2024-09-19 05:35:00,DAD,2024-09-19 06:55:00,VJ,620,2310000.0,PT1H20M
SGN,2024-09-19 10:40:00,UIH,2024-09-19 11:50:00,VJ,382,2417000.0,PT1H10M
SGN,2024-09-19 17:00:00,BMV,2024-09-19 18:00:00,VJ,358,2630000.0,PT1H
BMV,2024-09-19 18:35:00,HAN,2024-09-19 20:20:00,VJ,494,2630000.0,PT1H45M
SGN,2024-09-19 17:25:00,DLI,2024-09-19 18:20:00,VJ,362,2630000.0,PT55M
DLI,2024-09-19 19:05:00,HAN,2024-09-19 20:55:00,VJ,406,2630000.0,PT1H50M
DLI,2024-09-19 20:35:00,HAN,2024-09-19 22:25:00,VJ,408,2630000.0,PT1H50M
SGN,2024-09-19 07:30:00,PQC,2024-09-19 08:30:00,VJ,323,2630000.0,PT1H
SGN,2024-09-19 16:10:00,PQC,2024-09-19 17:10:00,VJ,331,2630000.0,PT1H
SGN,2024-09-19 05:40:00,PQC,2024-09-19 06:40:00,VJ,321,2630000.0,PT1H
SGN,2024-09-19 14:20:00,PQC,2024-09-19 15:20:00,VJ,329,2630000.0,PT1H
SGN,2024-09-19 15:45:00,CXR,2024-09-19 16:55:00,VJ,604,2630000.0,PT1H10M
CXR,2024-09-19 19:45:00,HAN,2024-09-19 21:35:00,VJ,788,2630000.0,PT1H50M
SGN,2024-09-19 07:00:00,HAN,2024-09-19 09:10:00,A1,2122,2682000.0,PT2H10M
SGN,2024-09-19 10:10:00,HAN,2024-09-19 12:20:00,A1,2130,2682000.0,PT2H10M
SGN,2024-09-19 11:25:00,HAN,2024-09-19 13:35:00,A1,2170,2682000.0,PT2H10M
SGN,2024-09-19 12:00:00,HAN,2024-09-19 14:10:00,A1,2172,2682000.0,PT2H10M
SGN,2024-09-19 13:20:00,HAN,2024-09-19 15:30:00,A1,2136,2682000.0,PT2H10M
SGN,2024-09-19 16:30:00,HAN,2024-09-19 18:40:00,A1,2144,2682000.0,PT2H10M
SGN,2024-09-19 19:40:00,HAN,2024-09-19 21:50:00,A1,2156,2682000.0,PT2H10M
SGN,2024-09-19 23:00:00,HAN,2024-09-20 01:10:00,A1,2164,2682000.0,PT2H10M
SGN,2024-09-19 13:50:00,DAD,2024-09-19 15:15:00,QH,162,2865000.0,PT1H25M
DAD,2024-09-19 16:30:00,HAN,2024-09-19 17:50:00,QH,116,2865000.0,PT1H20M
SGN,2024-09-19 11:00:00,DAD,2024-09-19 12:25:00,QH,154,2865000.0,PT1H25M
DAD,2024-09-19 20:20:00,HAN,2024-09-19 21:40:00,QH,126,2865000.0,PT1H20M
SGN,2024-09-19 20:40:00,DAD,2024-09-19 22:05:00,QH,170,2865000.0,PT1H25M
DAD,2024-09-20 08:00:00,HAN,2024-09-20 09:25:00,QH,102,2865000.0,PT1H25M
DAD,2024-09-20 10:40:00,HAN,2024-09-20 12:05:00,QH,104,2865000.0,PT1H25M
SGN,2024-09-19 15:05:00,DAD,2024-09-19 16:30:00,QH,164,2865000.0,PT1H25M
SGN,2024-09-19 10:00:00,HAN,2024-09-19 12:20:00,VN,6118,2974000.0,PT2H20M
SGN,2024-09-19 11:00:00,HAN,2024-09-19 13:20:00,VN,6130,2974000.0,PT2H20M
SGN,2024-09-19 12:00:00,HAN,2024-09-19 14:20:00,VN,6120,2974000.0,PT2H20M
SGN,2024-09-19 15:00:00,HAN,2024-09-19 17:20:00,VN,6122,2974000.0,PT2H20M
SGN,2024-09-19 18:00:00,HAN,2024-09-19 20:20:00,VN,6124,2974000.0,PT2H20M
SGN,2024-09-19 21:00:00,HAN,2024-09-19 23:20:00,VN,6126,2974000.0,PT2H20M
SGN,2024-09-19 09:35:00,CXR,2024-09-19 10:45:00,QH,1312,3132000.0,PT1H10M
CXR,2024-09-19 15:10:00,HAN,2024-09-19 17:05:00,QH,1416,3132000.0,PT1H55M
SGN,2024-09-19 11:10:00,HUI,2024-09-19 12:35:00,W2,4304,3335000.0,PT1H25M
HUI,2024-09-19 13:30:00,HAN,2024-09-19 14:45:00,W2,4566,3335000.0,PT1H15M
SGN,2024-09-19 18:00:00,DAD,2024-09-19 19:20:00,W2,4638,3335000.0,PT1H20M
DAD,2024-09-19 21:25:00,HAN,2024-09-19 22:45:00,W2,4510,3335000.0,PT1H20M
SGN,2024-09-19 07:00:00,DAD,2024-09-19 08:20:00,W2,4622,3335000.0,PT1H20M
DAD,2024-09-19 10:55:00,HAN,2024-09-19 12:15:00,W2,4508,3335000.0,PT1H20M
DAD,2024-09-19 22:15:00,HAN,2024-09-19 23:35:00,W2,4530,3335000.0,PT1H20M
SGN,2024-09-19 16:15:00,DAD,2024-09-19 17:35:00,W2,4634,3335000.0,PT1H20M
DAD,2024-09-19 20:40:00,HAN,2024-09-19 22:00:00,W2,4524,3335000.0,PT1H20M
SGN,2024-09-19 15:40:00,DAD,2024-09-19 17:00:00,W2,4632,3335000.0,PT1H20M
SGN,2024-09-19 05:35:00,DAD,2024-09-19 06:55:00,W2,4620,3335000.0,PT1H20M
DAD,2024-09-19 12:35:00,HAN,2024-09-19 13:55:00,W2,4512,3335000.0,PT1H20M
SGN,2024-09-19 21:45:00,DAD,2024-09-19 23:05:00,W2,4644,3335000.0,PT1H20M
DAD,2024-09-20 07:40:00,HAN,2024-09-20 09:00:00,W2,4504,3335000.0,PT1H20M
SGN,2024-09-19 10:40:00,UIH,2024-09-19 11:50:00,W2,4382,3441000.0,PT1H10M
SGN,2024-09-19 06:15:00,PXU,2024-09-19 07:25:00,W2,4396,3441000.0,PT1H10M
SGN,2024-09-19 07:20:00,UIH,2024-09-19 08:35:00,QH,1122,3453000.0,PT1H15M
SGN,2024-09-19 17:00:00,BMV,2024-09-19 18:00:00,W2,4358,3629000.0,PT1H
BMV,2024-09-19 18:35:00,HAN,2024-09-19 20:20:00,W2,4494,3629000.0,PT1H45M
SGN,2024-09-19 17:25:00,DLI,2024-09-19 18:20:00,W2,4362,3629000.0,PT55M
DLI,2024-09-19 19:05:00,HAN,2024-09-19 20:55:00,W2,4406,3629000.0,PT1H50M
DLI,2024-09-19 20:35:00,HAN,2024-09-19 22:25:00,W2,4408,3629000.0,PT1H50M
SGN,2024-09-19 07:30:00,PQC,2024-09-19 08:30:00,W2,4323,3629000.0,PT1H
SGN,2024-09-19 16:10:00,PQC,2024-09-19 17:10:00,W2,4331,3629000.0,PT1H
SGN,2024-09-19 05:40:00,PQC,2024-09-19 06:40:00,W2,4321,3629000.0,PT1H
SGN,2024-09-19 14:20:00,PQC,2024-09-19 15:20:00,W2,4329,3629000.0,PT1H
SGN,2024-09-19 15:45:00,CXR,2024-09-19 16:55:00,W2,4604,3629000.0,PT1H10M
CXR,2024-09-19 19:45:00,HAN,2024-09-19 21:35:00,W2,4788,3629000.0,PT1H50M
SGN,2024-09-19 20:30:00,HAN,2024-09-19 22:30:00,VN,6020,4042000.0,PT2H
SGN,2024-09-19 07:25:00,HAN,2024-09-19 09:30:00,VN,6030,4042000.0,PT2H5M
SGN,2024-09-19 16:50:00,HAN,2024-09-19 22:00:00,VN,1994,4042000.0,PT5H10M
SGN,2024-09-19 15:45:00,HAN,2024-09-19 21:10:00,VN,922,4042000.0,PT5H25M
SGN,2024-09-19 06:45:00,CXR,2024-09-19 08:00:00,VN,1340,4359000.0,PT1H15M
CXR,2024-09-19 09:25:00,HAN,2024-09-19 11:25:00,VN,1550,4359000.0,PT2H
SGN,2024-09-19 07:20:00,VCS,2024-09-19 08:15:00,QH,1041,4495000.0,PT55M
SGN,2024-09-19 05:35:00,DAD,2024-09-19 06:55:00,A1,2620,4605000.0,PT1H20M
DAD,2024-09-19 21:25:00,HAN,2024-09-19 22:45:00,A1,2510,4605000.0,PT1H20M
SGN,2024-09-19 12:15:00,CXR,2024-09-19 13:30:00,VN,1344,4626000.0,PT1H15M
CXR,2024-09-19 14:40:00,HAN,2024-09-19 16:40:00,VN,1556,4626000.0,PT2H
SGN,2024-09-19 16:30:00,CXR,2024-09-19 17:45:00,VN,1350,4626000.0,PT1H15M
CXR,2024-09-19 18:55:00,HAN,2024-09-19 20:55:00,VN,1562,4626000.0,PT2H
SGN,2024-09-19 10:00:00,HAN,2024-09-19 12:10:00,VN,210,4843000.0,PT2H10M
SGN,2024-09-19 19:30:00,HAN,2024-09-19 21:40:00,VN,262,4843000.0,PT2H10M
SGN,2024-09-19 07:00:00,HAN,2024-09-19 09:15:00,VN,240,4843000.0,PT2H15M
SGN,2024-09-19 09:00:00,HAN,2024-09-19 11:15:00,VN,244,4843000.0,PT2H15M
SGN,2024-09-19 11:00:00,HAN,2024-09-19 13:15:00,VN,246,4843000.0,PT2H15M
SGN,2024-09-19 14:00:00,HAN,2024-09-19 16:15:00,VN,214,4843000.0,PT2H15M
SGN,2024-09-19 18:00:00,HAN,2024-09-19 20:15:00,VN,218,4843000.0,PT2H15M
SGN,2024-09-19 20:00:00,HAN,2024-09-19 22:15:00,VN,220,4843000.0,PT2H15M
SGN,2024-09-19 11:55:00,CXR,2024-09-19 13:05:00,A1,2602,4844000.0,PT1H10M
CXR,2024-09-20 08:20:00,HAN,2024-09-20 10:10:00,A1,2770,4844000.0,PT1H50M
SGN,2024-09-19 16:00:00,DAD,2024-09-19 17:35:00,VN,138,7430000.0,PT1H35M
DAD,2024-09-19 18:25:00,HAN,2024-09-19 19:55:00,VN,182,7430000.0,PT1H30M
SGN,2024-09-19 17:35:00,DAD,2024-09-19 19:05:00,VN,142,8498000.0,PT1H30M
DAD,2024-09-19 19:50:00,HAN,2024-09-19 21:20:00,VN,190,8498000.0,PT1H30M
SGN,2024-09-19 22:00:00,HAN,2024-09-20 00:10:00,VN,224,8582000.0,PT2H10M
SGN,2024-09-19 11:30:00,DAD,2024-09-19 12:50:00,VJ,628,1215000.0,PT1H20M
SGN,2024-09-19 19:45:00,DAD,2024-09-19 21:05:00,VJ,636,1215000.0,PT1H20M
SGN,2024-09-19 20:30:00,DAD,2024-09-19 21:50:00,VJ,640,1215000.0,PT1H20M
SGN,2024-09-19 20:35:00,DAD,2024-09-19 21:55:00,VJ,642,1215000.0,PT1H20M
SGN,2024-09-19 21:45:00,DAD,2024-09-19 23:05:00,VJ,644,1215000.0,PT1H20M
SGN,2024-09-19 09:40:00,DAD,2024-09-19 11:05:00,QH,152,1493000.0,PT1H25M
SGN,2024-09-19 11:30:00,DAD,2024-09-19 12:50:00,W2,4628,1728000.0,PT1H20M
SGN,2024-09-19 19:45:00,DAD,2024-09-19 21:05:00,W2,4636,1728000.0,PT1H20M
SGN,2024-09-19 20:30:00,DAD,2024-09-19 21:50:00,W2,4640,1728000.0,PT1H20M
SGN,2024-09-19 20:35:00,DAD,2024-09-19 21:55:00,W2,4642,1728000.0,PT1H20M
SGN,2024-09-19 08:00:00,DAD,2024-09-19 09:20:00,VN,6502,1905000.0,PT1H20M
SGN,2024-09-19 09:00:00,DAD,2024-09-19 10:20:00,VN,6032,1905000.0,PT1H20M
SGN,2024-09-19 10:00:00,DAD,2024-09-19 11:20:00,VN,6512,1905000.0,PT1H20M
SGN,2024-09-19 12:00:00,DAD,2024-09-19 13:20:00,VN,6034,1905000.0,PT1H20M
SGN,2024-09-19 19:00:00,DAD,2024-09-19 20:20:00,VN,6038,1905000.0,PT1H20M
SGN,2024-09-19 21:00:00,DAD,2024-09-19 22:20:00,VN,6040,1905000.0,PT1H20M
HAN,2024-09-19 21:00:00,DAD,2024-09-19 22:20:00,VJ,525,2630000.0,PT1H20M
HAN,2024-09-19 11:35:00,DAD,2024-09-19 12:55:00,VJ,507,2630000.0,PT1H20M
HAN,2024-09-19 10:40:00,DAD,2024-09-19 12:00:00,VJ,505,2630000.0,PT1H20M
HAN,2024-09-19 14:50:00,DAD,2024-09-19 16:10:00,VJ,513,2630000.0,PT1H20M
HAN,2024-09-19 20:15:00,DAD,2024-09-19 21:35:00,VJ,527,2630000.0,PT1H20M
HAN,2024-09-19 19:30:00,DAD,2024-09-19 20:50:00,VJ,509,2630000.0,PT1H20M
HAN,2024-09-19 17:25:00,DAD,2024-09-19 18:45:00,VJ,517,2630000.0,PT1H20M
HAN,2024-09-20 05:40:00,DAD,2024-09-20 07:00:00,VJ,501,2630000.0,PT1H20M
HAN,2024-09-20 06:25:00,DAD,2024-09-20 07:45:00,VJ,503,2630000.0,PT1H20M
SGN,2024-09-19 14:15:00,HPH,2024-09-19 16:15:00,VJ,278,2630000.0,PT2H
HPH,2024-09-19 18:45:00,DAD,2024-09-19 20:00:00,VJ,723,2630000.0,PT1H15M
SGN,2024-09-19 12:10:00,HPH,2024-09-19 14:10:00,VJ,276,2630000.0,PT2H
SGN,2024-09-19 07:10:00,DAD,2024-09-19 08:20:00,VN,110,2707000.0,PT1H10M
SGN,2024-09-19 16:00:00,DAD,2024-09-19 17:20:00,VN,6036,2707000.0,PT1H20M
SGN,2024-09-19 20:10:00,DAD,2024-09-19 21:40:00,VN,146,3240000.0,PT1H30M
SGN,2024-09-19 21:00:00,DAD,2024-09-19 22:30:00,VN,148,3240000.0,PT1H30M
HAN,2024-09-19 14:35:00,DAD,2024-09-19 16:00:00,QH,115,3453000.0,PT1H25M
HAN,2024-09-19 18:30:00,DAD,2024-09-19 19:50:00,QH,125,3453000.0,PT1H20M
HAN,2024-09-20 06:05:00,DAD,2024-09-20 07:30:00,QH,101,3453000.0,PT1H25M
HAN,2024-09-20 08:45:00,DAD,2024-09-20 10:10:00,QH,103,3453000.0,PT1H25M
HAN,2024-09-19 21:00:00,DAD,2024-09-19 22:20:00,W2,4525,3629000.0,PT1H20M
SGN,2024-09-19 16:30:00,HAN,2024-09-19 18:40:00,W2,4144,3629000.0,PT2H10M
SGN,2024-09-19 07:00:00,HAN,2024-09-19 09:10:00,W2,4122,3629000.0,PT2H10M
HAN,2024-09-19 11:35:00,DAD,2024-09-19 12:55:00,W2,4507,3629000.0,PT1H20M
HAN,2024-09-19 10:40:00,DAD,2024-09-19 12:00:00,W2,4505,3629000.0,PT1H20M
SGN,2024-09-19 10:10:00,HAN,2024-09-19 12:20:00,W2,4130,3629000.0,PT2H10M
HAN,2024-09-19 14:50:00,DAD,2024-09-19 16:10:00,W2,4513,3629000.0,PT1H20M
HAN,2024-09-19 20:15:00,DAD,2024-09-19 21:35:00,W2,4527,3629000.0,PT1H20M
HAN,2024-09-19 19:30:00,DAD,2024-09-19 20:50:00,W2,4509,3629000.0,PT1H20M
HAN,2024-09-19 17:25:00,DAD,2024-09-19 18:45:00,W2,4517,3629000.0,PT1H20M
SGN,2024-09-19 12:00:00,HAN,2024-09-19 14:10:00,W2,4172,3629000.0,PT2H10M
SGN,2024-09-19 23:00:00,HAN,2024-09-20 01:10:00,W2,4164,3629000.0,PT2H10M
HAN,2024-09-20 05:40:00,DAD,2024-09-20 07:00:00,W2,4501,3629000.0,PT1H20M
HAN,2024-09-20 06:25:00,DAD,2024-09-20 07:45:00,W2,4503,3629000.0,PT1H20M
SGN,2024-09-19 14:15:00,HPH,2024-09-19 16:15:00,W2,4278,3629000.0,PT2H
HPH,2024-09-19 18:45:00,DAD,2024-09-19 20:00:00,W2,4723,3629000.0,PT1H15M
SGN,2024-09-19 12:10:00,HPH,2024-09-19 14:10:00,W2,4276,3629000.0,PT2H
SGN,2024-09-19 10:30:00,DAD,2024-09-19 12:00:00,VN,122,3775000.0,PT1H30M
SGN,2024-09-19 11:45:00,DAD,2024-09-19 13:15:00,VN,126,3775000.0,PT1H30M
SGN,2024-09-19 13:05:00,DAD,2024-09-19 14:30:00,VN,130,4310000.0,PT1H25M
SGN,2024-09-19 15:20:00,DAD,2024-09-19 16:45:00,VN,134,4310000.0,PT1H25M
SGN,2024-09-19 06:00:00,DAD,2024-09-19 07:30:00,VN,106,4310000.0,PT1H30M
SGN,2024-09-19 08:00:00,DAD,2024-09-19 09:30:00,VN,114,4310000.0,PT1H30M
SGN,2024-09-19 09:00:00,DAD,2024-09-19 10:30:00,VN,118,4310000.0,PT1H30M
HAN,2024-09-19 23:50:00,DAD,2024-09-20 01:00:00,VN,4031,7908000.0,PT1H10M
HAN,2024-09-19 23:50:00,DAD,2024-09-20 01:00:00,VN,4032,9833000.0,PT1H10M
SGN,2024-09-19 06:30:00,HUI,2024-09-19 07:55:00,VJ,300,1215000.0,PT1H25M
SGN,2024-09-19 07:45:00,HUI,2024-09-19 09:10:00,VJ,302,1215000.0,PT1H25M
SGN,2024-09-19 15:30:00,HUI,2024-09-19 16:55:00,VJ,306,1215000.0,PT1H25M
SGN,2024-09-19 18:35:00,HUI,2024-09-19 20:00:00,VJ,308,1215000.0,PT1H25M
SGN,2024-09-19 19:30:00,HUI,2024-09-19 20:55:00,VJ,310,1215000.0,PT1H25M
SGN,2024-09-19 21:10:00,HUI,2024-09-19 22:35:00,VJ,312,1215000.0,PT1H25M
SGN,2024-09-19 19:20:00,HUI,2024-09-19 20:50:00,QH,1102,1493000.0,PT1H30M
SGN,2024-09-19 06:30:00,HUI,2024-09-19 07:55:00,W2,4300,1728000.0,PT1H25M
SGN,2024-09-19 07:45:00,HUI,2024-09-19 09:10:00,W2,4302,1728000.0,PT1H25M
SGN,2024-09-19 15:30:00,HUI,2024-09-19 16:55:00,W2,4306,1728000.0,PT1H25M
SGN,2024-09-19 18:35:00,HUI,2024-09-19 20:00:00,W2,4308,1728000.0,PT1H25M
SGN,2024-09-19 19:30:00,HUI,2024-09-19 20:55:00,W2,4310,1728000.0,PT1H25M
SGN,2024-09-19 21:10:00,HUI,2024-09-19 22:35:00,W2,4312,1728000.0,PT1H25M
SGN,2024-09-19 19:40:00,HUI,2024-09-19 21:05:00,VN,6160,1772000.0,PT1H25M
SGN,2024-09-19 06:05:00,HUI,2024-09-19 07:35:00,VN,1370,2039000.0,PT1H30M
SGN,2024-09-19 19:10:00,HUI,2024-09-19 20:40:00,VN,1376,2039000.0,PT1H30M
SGN,2024-09-19 05:50:00,HUI,2024-09-19 07:20:00,VN,1368,2440000.0,PT1H30M
SGN,2024-09-19 11:25:00,HUI,2024-09-19 12:55:00,VN,1372,2440000.0,PT1H30M
SGN,2024-09-19 15:35:00,HUI,2024-09-19 17:05:00,VN,1374,2440000.0,PT1H30M
HAN,2024-09-19 11:40:00,HUI,2024-09-19 12:55:00,VJ,567,2630000.0,PT1H15M
HAN,2024-09-20 05:55:00,HUI,2024-09-20 07:10:00,VJ,565,2630000.0,PT1H15M
DAD,2024-09-19 23:00:00,HAN,2024-09-20 00:20:00,VJ,528,3405000.0,PT1H20M
HAN,2024-09-19 18:10:00,HUI,2024-09-19 19:25:00,QH,1201,3453000.0,PT1H15M
HAN,2024-09-19 11:40:00,HUI,2024-09-19 12:55:00,W2,4567,3629000.0,PT1H15M
HAN,2024-09-20 05:55:00,HUI,2024-09-20 07:10:00,W2,4565,3629000.0,PT1H15M
DLI,2024-09-19 22:50:00,HAN,2024-09-20 00:40:00,VJ,410,3726000.0,PT1H50M
HAN,2024-09-19 16:00:00,HUI,2024-09-19 17:15:00,VN,6178,4626000.0,PT1H15M
HAN,2024-09-19 19:00:00,HUI,2024-09-19 20:15:00,VN,6180,4626000.0,PT1H15M
DAD,2024-09-19 23:00:00,HAN,2024-09-20 00:20:00,W2,4528,4942000.0,PT1H20M
HAN,2024-09-19 09:00:00,HUI,2024-09-19 10:15:00,VN,6174,5104000.0,PT1H15M
HAN,2024-09-19 19:25:00,HUI,2024-09-19 20:40:00,VN,1547,5104000.0,PT1H15M
HAN,2024-09-19 10:00:00,HUI,2024-09-19 11:15:00,VN,6186,5104000.0,PT1H15M
HAN,2024-09-19 12:00:00,HUI,2024-09-19 13:15:00,VN,6176,5104000.0,PT1H15M
SGN,2024-09-19 05:00:00,HAN,2024-09-19 07:15:00,VN,204,6495000.0,PT2H15M
SGN,2024-09-19 06:00:00,HAN,2024-09-19 08:15:00,VN,206,6495000.0,PT2H15M
SGN,2024-09-19 08:00:00,HAN,2024-09-19 10:10:00,VN,208,6495000.0,PT2H10M
SGN,2024-09-19 12:00:00,HAN,2024-09-19 14:10:00,VN,212,6495000.0,PT2H10M
SGN,2024-09-19 16:00:00,HAN,2024-09-19 18:10:00,VN,216,7163000.0,PT2H10M
SGN,2024-09-19 13:00:00,HAN,2024-09-19 15:15:00,VN,248,7163000.0,PT2H15M
HAN,2024-09-19 16:30:00,HUI,2024-09-19 17:50:00,VN,1545,7163000.0,PT1H20M
SGN,2024-09-19 06:45:00,CXR,2024-09-19 07:55:00,VJ,600,1215000.0,PT1H10M
SGN,2024-09-19 11:55:00,CXR,2024-09-19 13:05:00,VJ,602,1215000.0,PT1H10M
SGN,2024-09-19 19:15:00,CXR,2024-09-19 20:25:00,VJ,606,1215000.0,PT1H10M
SGN,2024-09-19 14:00:00,CXR,2024-09-19 15:10:00,VN,6152,1639000.0,PT1H10M
SGN,2024-09-19 20:05:00,CXR,2024-09-19 21:20:00,VN,1354,1639000.0,PT1H15M
SGN,2024-09-19 06:45:00,CXR,2024-09-19 07:55:00,W2,4600,1728000.0,PT1H10M
SGN,2024-09-19 19:15:00,CXR,2024-09-19 20:25:00,W2,4606,1728000.0,PT1H10M
SGN,2024-09-19 20:00:00,CXR,2024-09-19 21:15:00,VN,1352,1772000.0,PT1H15M
SGN,2024-09-19 14:10:00,CXR,2024-09-19 15:25:00,VN,1346,2039000.0,PT1H15M
SGN,2024-09-19 18:55:00,CXR,2024-09-19 20:05:00,VN,6150,2306000.0,PT1H10M
HAN,2024-09-19 19:00:00,CXR,2024-09-19 20:50:00,VJ,783,2951000.0,PT1H50M
HAN,2024-09-19 15:25:00,CXR,2024-09-19 17:15:00,VJ,781,2951000.0,PT1H50M
HAN,2024-09-19 17:15:00,CXR,2024-09-19 19:05:00,VJ,787,2951000.0,PT1H50M
HAN,2024-09-19 11:55:00,CXR,2024-09-19 13:45:00,VJ,775,2951000.0,PT1H50M
HAN,2024-09-20 05:50:00,CXR,2024-09-20 07:40:00,VJ,771,2951000.0,PT1H50M
SGN,2024-09-19 05:30:00,HPH,2024-09-19 07:30:00,VJ,272,2951000.0,PT2H
HPH,2024-09-19 11:00:00,CXR,2024-09-19 12:45:00,VJ,731,2951000.0,PT1H45M
DAD,2024-09-19 12:35:00,HAN,2024-09-19 13:55:00,VJ,512,3726000.0,PT1H20M
DAD,2024-09-19 13:35:00,HAN,2024-09-19 14:55:00,VJ,516,3726000.0,PT1H20M
SGN,2024-09-19 06:50:00,UIH,2024-09-19 08:00:00,VJ,380,3833000.0,PT1H10M
SGN,2024-09-19 06:15:00,PXU,2024-09-19 07:25:00,VJ,396,3833000.0,PT1H10M
HAN,2024-09-19 12:45:00,CXR,2024-09-19 14:40:00,QH,1415,3853000.0,PT1H55M
HAN,2024-09-19 19:00:00,CXR,2024-09-19 20:50:00,W2,4783,3922000.0,PT1H50M
HAN,2024-09-19 15:25:00,CXR,2024-09-19 17:15:00,W2,4781,3922000.0,PT1H50M
HAN,2024-09-19 17:15:00,CXR,2024-09-19 19:05:00,W2,4787,3922000.0,PT1H50M
HAN,2024-09-19 11:55:00,CXR,2024-09-19 13:45:00,W2,4775,3922000.0,PT1H50M
